Listing Date,Order Date,SKU,Order Id,Listing Title,Department,Category,Subcategory,Brand,Color,Size,Bundle Order?,Offer Order,NWT,Cost Price,Order Price,Seller Shipping Discount,Upgraded Shipping Label Fee,Net Earnings,Buyer State,Buyer Zip Code,Buyer Username,Sales Tax (Paid by Buyer),Sales Tax (Paid by Seller),Notes,Other Info
06/26/2019,07/02/2019,,5d1b726a7fc2a6705462fbff,Abercrombie and Fitch Green Shorts,Women,Shorts,,Abercrombie & Fitch,Green,4,N,Y,N,,$10.00,$0.00,$0.00,$7.05,TX,78255,alvaradojulie,$1.39,$0.00,,
06/28/2019,07/01/2019,,5d1a0c05cdbd49fc361d65d8,Pikachu Pokémon Shirt Uniqlo,Men,Shirts,Tees - Short Sleeve,Uniqlo,Black,L,N,Y,N,,$20.00,$0.00,$0.00,$16.00,NV,89436,lonastona,$1.65,$0.00,,
05/18/2019,06/29/2019,,5d181bdcf247f3f612231800,Lisa Blackpink K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Yellow",OS,Y,Y,Y,,$8.00,$0.00,$0.00,$6.40,NH,3262,jqian84,--,,State does not currently impose a sales tax.,
05/18/2019,06/29/2019,,5d181bdcf247f3f612231800,Rose Blackpink K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Gray",OS,Y,Y,Y,,$8.00,$0.00,$0.00,$6.40,NH,3262,jqian84,--,,State does not currently impose a sales tax.,
05/18/2019,06/29/2019,,5d181bdcf247f3f612231800,Jisoo Blackpink K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Pink",OS,Y,Y,Y,,$8.00,$0.00,$0.00,$6.40,NH,3262,jqian84,--,,State does not currently impose a sales tax.,
05/18/2019,06/29/2019,,5d181bdcf247f3f612231800,Jennie Blackpink K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Green",OS,Y,Y,Y,,$8.00,$0.00,$0.00,$6.40,NH,3262,jqian84,--,,State does not currently impose a sales tax.,
05/25/2019,07/03/2019,,5d1cfb072a568e5601ebf4bb,Vince Camuto Fringe Camo White Short Sleeve Top,Women,Tops,Tees - Short Sleeve,Vince Camuto,White,L,N,Y,Y,,$25.00,$0.00,$0.00,$20.00,TX,77304,lwagne01,$2.62,$0.00,,
06/24/2019,07/04/2019,,5d1e24858dc0b890a4b1b8a6,Kendall & Kylie Slides Iridescent Pool Beach Shoes,Women,Shoes,Sandals,Kendall & Kylie,"Black,Blue",7,N,Y,Y,,$20.00,$0.00,$0.00,$16.00,CA,92234,misskitty06,$1.75,$0.00,,
06/24/2019,07/05/2019,,5d1f7d23ef72e6e832a2d2ff,Kendall & Kylie Slides Iridescent Pool Beach Shoes,Women,Shoes,Sandals,Kendall & Kylie,"White,Blue",8,N,Y,Y,,$20.00,$0.00,$0.00,$16.00,TX,76028,jonilee123,$2.21,$0.00,,
06/29/2019,07/06/2019,,5d20fb3cbf543077f277c84c,Navy Long Sleeve Hollister Shirt,Men,Shirts,Tees - Long Sleeve,Hollister,Blue,L,N,Y,N,,$15.00,$0.00,$0.00,$12.00,PR,907,shadowxrs,$2.51,$0.00,,
06/24/2019,07/08/2019,,5d23e58e600ebcc8e78965df,Plush Suede Ox Sneakers Converse Dark Sangria NIB,Women,Shoes,Sneakers,Converse,"Purple,White",7.5,N,Y,Y,,$30.00,$0.00,$0.00,$24.00,CA,93257,shantal416,$2.78,$0.00,,
04/07/2019,07/10/2019,,5d2686d6407cccd1f620f5f4,NWOT Bloomingdales Chemise,Women,Intimates & Sleepwear,Chemises & Slips,Bloomingdale's,"Pink,Black",S,Y,Y,N,,$10.00,$0.00,$0.00,$8.00,FL,32223,alexisdezarn,$0.94,$0.00,,
04/07/2019,07/10/2019,,5d2686d6407cccd1f620f5f4,NWOT Victoria’s Secret Chemise,Women,Intimates & Sleepwear,Chemises & Slips,Victoria's Secret,Purple,34C,Y,Y,N,,$10.00,$0.00,$0.00,$8.00,FL,32223,alexisdezarn,$0.94,$0.00,,
07/01/2019,07/10/2019,,5d25c62a48db1b7eddee4c77,Free People Bell Bottom Black Jeans Youthquake,Women,Jeans,Flare & Wide Leg,Free People,Black,27,N,Y,Y,,$35.00,$0.00,$0.00,$28.00,CO,80214,hannelle,$2.82,$0.00,,
05/29/2019,07/12/2019,,5d287d610ac17f8ff800ed8a,Black and White Skirt Halogen Nordstrom,Women,Skirts,A-Line or Full,Halogen,"Black,White",4,N,Y,N,,$13.00,$0.00,$0.00,$10.05,CA,95324,littlemissl,$1.01,$0.00,,
03/01/2019,07/14/2019,,5d2bf2a38e2a83df273afc85,Talbots Yellow Cardigan,Women,Sweaters,Cardigans,Talbots,Yellow,XS,N,Y,N,,$12.00,$0.00,$0.00,$9.05,NY,10456,oliviaaaaaaa343,$0.00,$0.00,This sale is exempt from sales tax.,
07/11/2019,07/12/2019,,5d28d6da600ebc06ef8737e0,Disney Shirt Hanna Andersson Minnie Mouse Organic,Women,Tops,Tees - Long Sleeve,Hanna Andersson,"Black,White",S,Y,Y,Y,,$20.00,$0.00,$0.00,$16.00,CO,80516,ckayehammett,$1.70,$0.00,,
07/10/2019,07/12/2019,,5d28d6da600ebc06ef8737e0,Ralph Lauren Knit Skirt Gray Drawstring,Women,Skirts,Midi,Ralph Lauren,Gray,M,Y,Y,N,,$12.00,$0.00,$0.00,$9.60,CO,80516,ckayehammett,$1.02,$0.00,,
06/11/2019,07/16/2019,,5d2e7fae9495d2616c9d6e09,Vince Camuto Multicolored Sequin Dress Sweet Coral,Women,Dresses,Mini,Vince Camuto,Black,10,N,Y,Y,,$40.00,$1.80,$0.00,$30.20,MI,48150,scurry747,$2.70,$0.00,,
03/15/2019,07/13/2019,,5d2a1911acb24b39ce47c353,Bloomingdales Black Dress Aqua Brand,Women,Dresses,,Aqua,Black,M,Y,Y,N,,$20.17,$0.00,$0.00,$16.14,MO,65270,jennalynn406,$1.60,$0.00,,
06/27/2019,07/13/2019,,5d2a1911acb24b39ce47c353,White Skirt With Floral Stitching Liz Claiborne,Women,Skirts,Midi,Liz Claiborne,White,8,Y,Y,N,,$7.56,$0.00,$0.00,$6.05,MO,65270,jennalynn406,$0.60,$0.00,,
06/08/2019,07/13/2019,,5d2a1911acb24b39ce47c353,Brown Knee Length Hard Tail Skirt,Women,Skirts,Midi,Hard Tail,Brown,M,Y,Y,N,,$12.61,$0.00,$0.00,$10.09,MO,65270,jennalynn406,$1.01,$0.00,,
07/10/2019,07/13/2019,,5d2a1911acb24b39ce47c353,Free People Skirt White Size 8,Women,Skirts,Mini,Free People,White,8,Y,Y,Y,,$25.21,$0.00,$0.00,$20.17,MO,65270,jennalynn406,$2.02,$0.00,,
05/25/2019,07/13/2019,,5d2a1911acb24b39ce47c353,Ann Taylor Pastel Pink Cardigan Lace Shoulders,Women,Sweaters,Cardigans,Ann Taylor,"Pink,White",S,Y,Y,N,,$9.45,$0.00,$0.00,$7.55,MO,65270,jennalynn406,$0.76,$0.00,,
07/10/2019,07/18/2019,,5d3086725b565f301eed9836,Halloween Cat Shirt Long Sleeve Karen Scott NWT,Women,Tops,Tees - Long Sleeve,Karen Scott,"Gray,Black",XS,N,Y,Y,,$10.00,$0.00,$0.00,$7.05,MA,1237,dubbz58,$0.00,$0.00,This sale is exempt from sales tax.,
04/06/2019,07/17/2019,,5d2f1648144565e5c1b95548,Nautica Shirt,Women,Tops,Tees - Long Sleeve,Nautica,"Blue,Gray",S,N,Y,N,,$15.00,$1.80,$0.00,$10.20,TN,37110,crystalstoner,$1.95,$0.00,,
05/23/2019,07/19/2019,,5d31c0499503b770efa6493b,"Soft, pastel pink Talbots shirt petite",Women,Tops,Tees - Short Sleeve,Talbots,Pink,XSP,Y,Y,N,,$9.50,$0.00,$0.00,$7.60,GA,31907,stsuruda,$0.91,$0.00,,
07/14/2019,07/19/2019,,5d31c0499503b770efa6493b,Talbots Cardigan Sweater Magenta Size P NWOT,Women,Sweaters,Cardigans,Talbots,"Pink,Purple",XSP,Y,Y,N,,$9.50,$0.00,$0.00,$7.60,GA,31907,stsuruda,$0.91,$0.00,,
05/24/2019,07/19/2019,,5d31c0499503b770efa6493b,Blue Ombré Talbots Knit Shirt,Women,Tops,Tees - Short Sleeve,Talbots,Blue,XSP,Y,Y,N,,$9.50,$0.00,$0.00,$7.60,GA,31907,stsuruda,$0.91,$0.00,,
05/20/2019,07/19/2019,,5d31c0499503b770efa6493b,Green Dragonfly Polo Collared Shirt Talbots,Women,Tops,Tees - Short Sleeve,Talbots,Green,XSP,Y,Y,N,,$9.50,$0.00,$0.00,$7.60,GA,31907,stsuruda,$0.91,$0.00,,
07/18/2019,07/19/2019,,5d3213ab600ebcb3953d100d,Nike Black Running Shorts Size Large,Women,Shorts,,Nike,Black,L,N,Y,N,,$10.00,$0.00,$0.00,$7.05,TN,37363,savannahs00,$1.56,$0.00,,
05/29/2019,07/19/2019,,5d31c8a610258b5a4432b680,NWT Navy Blue Lace Dress,Women,Dresses,Midi,Suzy Shier,Blue,S,N,Y,Y,,$14.00,$0.00,$0.00,$11.05,ID,83634,kristi_me,$0.84,$0.00,,
06/23/2019,07/18/2019,,5d014a754776dfa5e5a5e50b,Patagonia Organic Cotton Knee-Length Black Skirt,Women,Skirts,Midi,Patagonia,Black,S,N,Y,N,,$15.00,$0.00,$0.00,$12.00,CO,80525,amy_mcmahon,$1.14,$0.00,,
05/24/2019,07/20/2019,,5d3387683f79ea3ea0df20f4,White V-neck Tshirt Mossimo Target short sleeves,Women,Tops,Tees - Short Sleeve,Mossimo Supply Co.,White,M,Y,Y,N,,$3.33,$0.00,$0.00,$2.35,LA,70119,jess_for_less,$0.28,$0.00,,
05/24/2019,07/20/2019,,5d3387683f79ea3ea0df20f4,Free With Purchase Blue Mossimo Target T-shirt,Women,Tops,Tees - Short Sleeve,Mossimo Supply Co.,Blue,M,Y,Y,N,,$3.33,$0.00,$0.00,$2.35,LA,70119,jess_for_less,$0.28,$0.00,,
05/24/2019,07/20/2019,,5d3387683f79ea3ea0df20f4,Orange V-neck T-shirt Mossimo Target Short Sleeves,Women,Tops,Tees - Short Sleeve,Mossimo Supply Co.,"Orange,Red",M,Y,Y,N,,$3.34,$0.00,$0.00,$2.35,LA,70119,jess_for_less,$0.28,$0.00,,
06/29/2019,07/24/2019,,5d392554ef72e6fc1a8a919b,Michael Kors Hooded Long Sleeve Striped Shirt,Men,Shirts,Tees - Long Sleeve,Michael Kors,"Gray,White",M,N,Y,N,,$25.00,$0.00,$0.00,$20.00,CA,91605,alfon696,$2.37,$0.00,,
07/10/2019,07/26/2019,,5c548ed8bbeeb8d342524505,Knee Length Denim Skirt DVF Diane Von Furstenberg,Women,Skirts,A-Line or Full,Diane Von Furstenberg,Blue,8,N,Y,N,,$40.00,$0.00,$0.00,$32.00,FL,33434,julia499,$3.28,$0.00,,
07/18/2019,07/23/2019,,5d378fa88dc0b80bf1d17df9,Fancy Ladies 4x6 Vintage Antique Picture Set Frame,Home,Wall Art,,Vintage,"Tan,Gold",OS,N,Y,N,,$15.00,$0.00,$0.00,$12.00,FL,33134,margiefigcol19,$1.53,$0.00,,
07/11/2019,07/27/2019,,5d3c72780521f8e056b361bb,Disney Rose Gold Sequin Hip Pack Loungefly,Women,Bags,,Loungefly,Gold,OS,N,Y,Y,,$45.00,$0.00,$0.00,$36.00,CA,94546,arihargi,$4.16,$0.00,,
07/20/2019,07/24/2019,,5d38c2b19d2e2bd7a64b9146,Vintage America Cropped Jeans,Women,Jeans,Ankle & Cropped,Vintage America,Blue,8,N,Y,Y,,$22.00,$0.00,$0.00,$17.60,MA,1930,sheilabdesmond,$0.00,$0.00,This sale is exempt from sales tax.,
06/29/2019,07/26/2019,,5d3b84600ac17f756714b905,One Piece T-shirt Uniqlo,Men,Shirts,Tees - Short Sleeve,Uniqlo,White,L,Y,Y,N,,$16.00,$0.00,$0.00,$12.80,KY,42101,gal_axi,$1.16,$0.00,,
06/28/2019,07/26/2019,,5d3b84600ac17f756714b905,One Piece Anime T-shirt Uniqlo,Men,Shirts,Tees - Short Sleeve,Uniqlo,"White,Red",L,Y,Y,N,,$16.00,$0.00,$0.00,$12.80,KY,42101,gal_axi,$1.16,$0.00,,
07/20/2019,07/26/2019,,5d3b4aae7fc2a6e695f1b218,Zanerobe Long Sleeve Pullover Sweater with Pockets,Women,Sweaters,Crew & Scoop Necks,Zanerobe,"Red,White",L,N,Y,N,,$10.00,$0.00,$0.00,$7.05,OR,97462,jamilyn79,--,,State does not currently impose a sales tax.,
07/20/2019,07/27/2019,,5d3d05d4cdbd49d8a9bc74ce,Black Blazer H&M Size 8,Women,Jackets & Coats,Blazers,H&M,Black,8,N,N,N,,$15.00,$0.00,$0.00,$12.00,CA,93927,mar1318,$1.43,$0.00,,
06/29/2019,07/27/2019,,5d3cfa656d86e879acbc72b6,Marvel Cake Pan Set Captain America Disney Eats,Home,Kitchen,Bakeware,Disney,Silver,OS,N,Y,Y,,$18.00,$1.80,$0.00,$12.60,IL,60555,vamstut,$1.44,$0.00,,
03/24/2019,07/25/2019,,5d11a03dab201752e9ee1b07,Express zip up hoodie,Men,Jackets & Coats,,Express,Green,M,N,N,N,,$10.00,$0.00,$0.00,$7.05,IL,60031,odengel,$1.05,$0.00,,
07/22/2019,07/26/2019,,5d3af957f32a085bd9c0c23f,Puma Slides Black Sandals size 7.5 NIB,Women,Shoes,Sandals,Puma,"Black,White",7.5,N,Y,Y,,$24.00,$0.00,$0.00,$19.20,MN,55429,daniellejo28,$0.00,$0.00,This sale is exempt from sales tax.,
07/25/2019,07/25/2019,,5d3a78aa1445651df9d292dc,Leggings with Attached Skirt SkirtSports Brand,Women,Pants,Leggings,SkirtSports,"Black,Pink",M,N,N,N,,$15.00,$0.00,$0.00,$12.00,WA,99223,sheryldamron,$1.94,$0.00,,
05/19/2019,07/27/2019,,5d3cecc00c5e3b5465227279,G-Dragon Big Bang K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Pink",OS,Y,Y,Y,,$6.00,$0.00,$0.00,$4.53,NY,11221,skiizm,$0.00,$0.00,This sale is exempt from sales tax.,
05/19/2019,07/27/2019,,5d3cecc00c5e3b5465227279,T.O.P Big Bang K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Red",OS,Y,Y,Y,,$6.00,$0.00,$0.00,$4.52,NY,11221,skiizm,$0.00,$0.00,This sale is exempt from sales tax.,
07/27/2019,07/31/2019,,5d419420b81fcae84056e549,Vintage Saks Fifth Avenue Fenton Last Shoes Heels,Women,Shoes,Heels,Saks Fifth Avenue,Black,9.5,Y,Y,N,,$20.00,$0.00,$0.00,$16.00,TX,78233,annetteskee,$1.93,$0.00,,
07/27/2019,07/31/2019,,5d419420b81fcae84056e549,Vintage Ferragamo Shoes Black Heels Pumps,Women,Shoes,Heels,Salvatore Ferragamo,Black,9.5,Y,Y,N,,$10.00,$0.00,$0.00,$8.00,TX,78233,annetteskee,$1.12,$0.00,,
06/25/2019,07/27/2019,,5d3cf8d74195010d712ec849,Blue Short Sleeve Dress Paper Doll Brand,Women,Dresses,Mini,paper doll,"Blue,Black",L,N,Y,Y,,$17.00,$1.80,$0.00,$11.80,PA,19147,labiculata,$0.00,$0.00,This sale is exempt from sales tax.,
07/18/2019,07/27/2019,,5d3d012a7fc2a6aaeef68d29,Navy Satin Robe Mother of the Bride,Women,Intimates & Sleepwear,Robes,,"Blue,White",M,N,Y,N,,$5.00,$0.00,$0.00,$2.05,OR,97603,frost021310,--,,State does not currently impose a sales tax.,
07/26/2019,08/01/2019,,5d43a3da0521f8c197454715,Iridescent Shimmer Taupe Sandals Donald J. Pilner,Women,Shoes,Sandals,Donald J. Pliner,Tan,8.5,N,Y,N,,$15.00,$0.00,$0.00,$12.00,NY,10553,framillebk,$0.96,$0.00,,
07/18/2019,07/28/2019,,5d3da5d53b998521380daa47,Black and White Blazer H&M Size 2,Women,Jackets & Coats,Blazers,H&M,"White,Black",2,N,Y,Y,,$10.00,$1.80,$0.00,$5.25,KS,66061,danirhaines,$1.41,$0.00,,
07/29/2019,07/29/2019,,5d3f6bc381611deeb2756219,Special Bundle for Pauline,Women,Tops,,,,M,N,N,N,,$4.00,$0.00,$0.00,$1.05,AZ,85048,grandma_pauline,$0.34,$0.00,,
05/11/2019,07/30/2019,,5d4114fb7a4b22446b9e4702,Anthropologie Hutch Saint-Michel Mini Skirt,Women,Skirts,Mini,Anthropologie,"Silver,Black",M,N,Y,Y,,$30.00,$0.00,$0.00,$24.00,CA,94114,quonky,$2.56,$0.00,,
07/05/2019,07/30/2019,,5d403f467fc2a660bb9291c5,Green Cardigan Sweater Cable and Gauge NWOT,Women,Sweaters,Cardigans,Cable & Gauge,Green,S,N,Y,N,,$15.00,$0.00,$0.00,$12.00,MO,63103,lanakerker,$1.50,$0.00,,
07/17/2019,07/30/2019,,5d411ce27fc2a679a4954c5e,Jude Connally Capri Pants Geometic Navy and White,Women,Pants,Capris,Jude Connally,"Blue,White",XS,N,Y,N,,$18.00,$0.00,$0.00,$14.40,SC,29649,ewsd5263,$1.74,$0.00,,
03/30/2019,08/02/2019,,5d4446bf48db1b2721df3dee,Navy Ralph Lauren Skirt,Women,Skirts,,Ralph Lauren,Blue,10,N,Y,N,,$9.00,$0.00,$0.00,$6.05,NJ,8822,andrea2092,$0.00,$0.00,This sale is exempt from sales tax.,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband White Floral Flower Design,Women,Accessories,Hair Accessories,,"Tan,Cream",OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband Geometric Color Blocking,Women,Accessories,Hair Accessories,,"Blue,White",OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband Floral Pink,Women,Accessories,Hair Accessories,,Pink,OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband Yellow and White Floral,Women,Accessories,Hair Accessories,,"Yellow,White",OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knitted Boho Headband Cheetah Leopard Print,Women,Accessories,Hair Accessories,,"Tan,Black",OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband Blue and Orange Strawberries,Women,Accessories,Hair Accessories,,"Blue,Orange",OS,Y,Y,N,,$4.29,$0.00,$0.00,$3.43,NC,27127,halseycc8207,$0.36,$0.00,,
08/03/2019,08/03/2019,,5d462ba5cdbd49b035267696,Knotted Boho Headband Floral Pink and White Flower,Women,Accessories,Hair Accessories,,"Pink,White",OS,Y,Y,N,,$4.26,$0.00,$0.00,$3.42,NC,27127,halseycc8207,$0.36,$0.00,,
07/17/2019,08/01/2019,,5d438985f2658bd245beb028,Balmain Sunglasses Tortoise Cat Eye NWT 57mm,Women,Accessories,Sunglasses,Balmain,"Black,Brown",OS,N,Y,Y,,$90.00,$0.00,$0.00,$72.00,NM,87507,audreybremer,$4.96,$0.00,,
07/28/2019,08/01/2019,,5d437371e3775322028783cf,Converse Sneakers Low Top Slip On Teal,Women,Shoes,Sneakers,Converse,"Green,Blue",8,N,Y,N,,$10.00,$0.00,$0.00,$7.05,MI,48415,flowerz722,$1.01,$0.00,,
07/31/2019,08/03/2019,,5d464e376ce3ccef1b0bc2c9,Bundle of 9 Crop Tops and Tank Tops,Women,Tops,Tank Tops,Forever 21,,M,Y,Y,N,,$7.00,$0.00,$0.00,$5.60,TX,75703,dynamohum,$0.70,$0.00,,
07/25/2019,08/03/2019,,5d464e376ce3ccef1b0bc2c9,Philosophy Dress,Women,Dresses,Maxi,Philosophy,Black,S,Y,Y,Y,,$28.00,$0.00,$0.00,$22.40,TX,75703,dynamohum,$2.11,$0.00,,
07/30/2019,08/04/2019,,5d4790fb407ccc76870ec1a4,Fitflop Sandals Red Cork with Buckles,Women,Shoes,Sandals,Fitflop,"Red,Tan",8,N,N,N,,$20.00,$0.00,$0.00,$16.00,OH,43606,emgates77,$0.00,$0.00,This sale is exempt from sales tax.,
05/24/2019,08/05/2019,,5d48fb3b08fc570043b1a97d,Magenta Uniqlo T-shirt,Women,Tops,Tees - Short Sleeve,Uniqlo,"Purple,Pink",S,Y,Y,N,,$7.25,$0.00,$0.00,$5.80,CA,92126,miss_brok,$0.57,$0.00,,
06/29/2019,08/05/2019,,5d48fb3b08fc570043b1a97d,Minnie Mouse T-shirt Disney And Uniqlo Collab,Women,Tops,Tees - Short Sleeve,Uniqlo,Black,S,Y,Y,N,,$14.50,$0.00,$0.00,$11.60,CA,92126,miss_brok,$1.13,$0.00,,
05/25/2019,08/05/2019,,5d48fb3b08fc570043b1a97d,Blue Uniqlo Button T-shirt NWOT,Women,Tops,Tees - Short Sleeve,Uniqlo,Blue,S,Y,Y,N,,$7.25,$0.00,$0.00,$5.80,CA,92126,miss_brok,$0.57,$0.00,,
06/06/2019,08/03/2019,,5d456c948dc0b8c6e0856e6b,Purple Pull On Pants Uniqlo Skinny,Women,Pants,Skinny,Uniqlo,Purple,M,N,Y,N,,$11.00,$0.00,$0.00,$8.05,IL,60611,claudineinc,$1.11,$0.00,,
05/22/2019,08/05/2019,,5d48f9c17a4b221ebbc45285,Black Floral Pleated Knit Skirt Kate & Mallory,Women,Skirts,A-Line or Full,Kate & Mallory,"Black,Pink",S,N,Y,N,,$10.00,$0.00,$0.00,$7.05,PA,19446,rajanala91,$0.00,$0.00,This sale is exempt from sales tax.,
07/14/2019,08/07/2019,,5d4b9a22186c506fce2a7f7b,Black Leggings BP.,Women,Pants,Leggings,bp,Black,M,N,N,Y,,$18.00,$0.00,$0.00,$14.40,UT,84045,potkim,$1.28,$0.00,,
03/01/2019,08/11/2019,,5d50d8bf186c50689da4f177,REI Purple fleece long sleeve shirt,Women,Tops,Tees - Long Sleeve,ButterFleece,Purple,S,N,Y,N,,$8.00,$0.00,$0.00,$5.05,MA,2649,bearbuns3,$0.00,$0.00,This sale is exempt from sales tax.,
06/29/2019,08/11/2019,,5d4fd87260ff850094542df3,Patriots NFL Football Long Sleeve Shirt,Men,Shirts,Tees - Long Sleeve,NFL,Gray,XL,N,Y,N,,$10.00,$1.80,$0.00,$5.25,OH,44023,juliacumley,$1.02,$0.00,,
08/03/2019,08/11/2019,,5d4b784acfb5fc6e033b30f6,Knotted Boho Headband Belt Design,Women,Accessories,Hair Accessories,,"Black,Yellow",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.52,NJ,7052,stacy11101,$0.55,$0.00,,
08/03/2019,08/11/2019,,5d4b784acfb5fc6e033b30f6,Knotted Boho Headband Cheetah Leopard Snakeskin,Women,Accessories,Hair Accessories,,"Brown,Black",OS,Y,Y,N,,$5.00,$0.00,$0.00,$3.53,NJ,7052,stacy11101,$0.55,$0.00,,
07/18/2019,08/09/2019,,5d4d6bba2db55af19e78248a,Maternity Shirt Jessica Simpson Long Sleeve Knit,Women,Tops,Tees - Long Sleeve,Jessica Simpson,"Red,Cream",MM,N,Y,Y,,$10.00,$0.00,$0.00,$7.05,MI,48051,skraymond7553,$1.01,$0.00,,
07/22/2019,08/10/2019,,5d4f392d7bc360ba84fcd079,Puma Slides White and Bronze Sandals NIB,Women,Shoes,Sandals,Puma,"White,Gold",8.5,N,Y,Y,,$25.00,$0.00,$0.00,$20.00,NY,11234,m_waite,$0.00,$0.00,This sale is exempt from sales tax.,
07/23/2019,08/07/2019,,5d4b46460ac17f6f7ca46824,Black Dress Tahari Sleeveless Size 10 NWT,Women,Dresses,Midi,Tahari,Black,10,N,Y,Y,,$54.00,$0.00,$0.00,$43.20,TX,75402,surreyjane,$5.01,$0.00,,
07/17/2019,08/10/2019,,5d4f7af2f247f38c9e05284b,Anthropologie Black Lace T-Shirt Comme Toi Top,Women,Tops,Tees - Short Sleeve,Anthropologie,Black,S,N,Y,N,,$12.00,$0.00,$0.00,$9.05,WA,98122,xxxxcxsxyxxxx,$1.89,$0.00,,
06/06/2019,08/15/2019,,5d55673a35196c547f0ae673,Skinny Jeans Jegging Kate & Mallory Leggings,Women,Pants,Skinny,Kate & Mallory,Blue,S,N,Y,N,,$10.00,$1.80,$0.00,$5.25,NY,11756,jynxxy,$0.70,$0.00,,
08/05/2019,08/10/2019,,5d4f4586ba97fedf75889071,Furla Candy Bag Satchel with Dust Bag,Women,Bags,Satchels,Furla,Pink,OS,N,Y,N,,$80.00,$0.00,$0.00,$64.00,PA,18042,mrsdsh8676,$5.21,$0.00,,
08/10/2019,08/10/2019,,5d4f166486a6045973b67366,Spanx Heaven High Rise Thong Medium Slimming,Women,Intimates & Sleepwear,Panties,SPANX,Tan,M,N,Y,Y,,$25.00,$0.00,$0.00,$20.00,OH,43017,heidischeetz9,$1.88,$0.00,,
06/27/2019,08/12/2019,,5d5177183b9985b66219bafc,Black Floral Top Forever 21,Women,Tops,Tees - Long Sleeve,Forever 21,Black,M,N,Y,N,,$9.00,$1.80,$0.00,$4.25,CO,80013,dallasfour,$0.72,$0.00,,
08/07/2019,08/14/2019,,5d53ebba8dc0b88804a2362b,Floral Wrap Shirt Bobeau Nordstrom Long Sleeve,Women,Tops,,bobeau,"Blue,Orange",SP,N,Y,Y,,$15.00,$0.00,$0.00,$12.00,PA,15205,kjames2828,$0.00,$0.00,This sale is exempt from sales tax.,
05/19/2019,08/13/2019,,5d52e0820ac17fd6c9b9d158,J-Hope BTS K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"White,Yellow",OS,Y,Y,Y,,$6.00,$0.00,$0.00,$4.53,VA,23237,carrie3677,$0.32,$0.00,,
05/19/2019,08/13/2019,,5d52e0820ac17fd6c9b9d158,V BTS K-pop Ankle Socks,Women,Accessories,Hosiery & Socks,Socks City,"Blue,White",OS,Y,Y,Y,,$6.00,$0.00,$0.00,$4.52,VA,23237,carrie3677,$0.32,$0.00,,
08/10/2019,08/14/2019,,5d5446fb0ac17f5024bd4eca,Spanx Brief Shapewear Underwear Panty Natural Nude,Women,Intimates & Sleepwear,Panties,SPANX,Tan,S,N,Y,Y,,$20.00,$0.00,$0.00,$16.00,TN,38572,deserrayj777,$2.62,$0.00,,
07/28/2019,08/14/2019,,5d5433f65b565f538c285879,Vintage Ferragamo Heels Brown Pumps Leather,Women,Shoes,Heels,Salvatore Ferragamo,Brown,9.5,Y,Y,N,,$15.00,$0.00,$0.00,$12.00,HI,96797,coranvk,$0.83,$0.00,,
07/26/2019,08/14/2019,,5d5433f65b565f538c285879,Vintage Ferragamo Shoes Slingback Pumps with Box,Women,Shoes,Heels,Salvatore Ferragamo,Gray,9.5,Y,Y,N,,$15.00,$0.00,$0.00,$12.00,HI,96797,coranvk,$0.83,$0.00,,
04/04/2019,08/15/2019,,5d55a309510bca4d96513844,Nanette Lepore Cashmere Sweater,Women,Sweaters,Cardigans,Nanette Lepore,Black,M,N,N,N,,$15.00,$0.00,$0.00,$12.00,CA,95521,sarahbrowning26,$1.28,$0.00,,
08/17/2019,08/17/2019,,5d57e4970521f82cf4d38a28,Guess Heels Black Satin Pollee Shoes NIB/NWT/NWB,Women,Shoes,Heels,Guess,Black,7.5,N,Y,Y,,$30.00,$0.00,$0.00,$24.00,AZ,85224,rosarya,$2.34,$0.00,,
